post_id,query,collection_type,text,likes,reposts,replies,timestamp_utc,author_username,scraped_at_utc
2084096559940329905,pajak sepeda pemerintah,targeted,"@AieMan24155 Jangan dikasih ide kak, kebiasaan pemerintah tu.. Nanti kek sepeda katanya mulai kena pajak  😭👊",1,0,0,Mon Aug 03 01:58:35 +0000 2026,selebretty,2026-08-04T20:48:15.372042+00:00
2076408227198345373,pajak sepeda pemerintah,targeted,"Dalam unggahan yang viral tersebut, disebutkan bahwa setelah pemerintah mengenakan pajak pada berbagai sektor, kini giliran sepeda yang akan dikenai pajak. 
Selengkapnya di https://t.co/M4QQBlrPTl 

#CekFakta #Hoaks #LiterasiDigital https://t.co/OAVYR2qvag",50,0,4,Sun Jul 12 20:47:53 +0000 2026,PatroliFakta,2026-08-04T20:48:15.372042+00:00
2075342606377292047,pajak sepeda pemerintah,targeted,"Dalam unggahan yang viral tersebut, disebutkan bahwa setelah pemerintah mengenakan pajak pada berbagai sektor, kini giliran sepeda yang akan dikenai pajak. 
Selengkapnya di https://t.co/M4QQBlrPTl 

#CekFakta #Hoaks #LiterasiDigital https://t.co/RCYCJy3kj9",22,0,4,Thu Jul 09 22:13:30 +0000 2026,PatroliFakta,2026-08-04T20:48:15.372042+00:00
2075068979480318051,pajak sepeda pemerintah,targeted,"@PutraMataSatu orang udah susah payah pilih sepeda buat ngirit bbm dan pajak kendaraan,
eh jalan pintasnya langsung ditutup duluan.

pemerintah emang cepet banget notice kalo ada celah yang belum kena pungutan.",2,0,0,Thu Jul 09 04:06:12 +0000 2026,hanivblen,2026-08-04T20:48:15.372042+00:00
2074882730136158416,pajak sepeda pemerintah,targeted,"Fix, Orde Baru Jilid 2 is real! Siap-siap bayar pajak sepeda kayak zaman dulu lagi. Rakyat kecil yang cuma punya sepeda buat nyari nafkah dan antar anak sekolah pun mau diperas. Mau hidup hemat aja dipersulit negara. Kemenhub sehat?? 
Logika pemerintah makin ajaib! https://t.co/GzV8tqq1t2",1,0,0,Wed Jul 08 15:46:06 +0000 2026,YudhaShanny2,2026-08-04T20:48:15.372042+00:00
2074837367630999557,pajak sepeda pemerintah,targeted,"@PutraMataSatu Tanda tanda pemerintah mulai bangkrut itu sudah nyata, belum pernah ada selama hidup saya melihat di pom bensin ada rahazia pajak motor yang belum bayar TDK bisa bensin, sekarang mulai lagi pajak sepeda, nanti akan ada pajak pajak aneh berikutnya",3,0,0,Wed Jul 08 12:45:51 +0000 2026,jakkari1,2026-08-04T20:48:15.372042+00:00
2074796759940055335,pajak sepeda pemerintah,targeted,"@RickyKardjono Mentang2 titipan Jokowi
Melawan, sudah salah..
Harus  di usut, supaya tidak ada lagi. Menteri tugas luar negeri, Isteri dan  anak  di boyong  semua.
Harus di usut.
Pemerintah CEKAK.. 
Sepeda orang miskin kena pajak. Padahal untuk angkut2 SAYURAN KE PASAR.
TITIPAN2 JOKOWI  EDAN.",5,2,1,Wed Jul 08 10:04:30 +0000 2026,NHenryp29864,2026-08-04T20:48:15.372042+00:00
2074786196975497530,pajak sepeda pemerintah,targeted,"@PutraMataSatu Hoaks. Headline tahun 2020 diangkat lagi dan itupun hoaks.

https://t.co/viiW4UwaZP",5,2,1,Wed Jul 08 09:22:31 +0000 2026,FadliMuhRizky,2026-08-04T20:48:15.372042+00:00
2074784859483218222,pajak sepeda pemerintah,targeted,"kalo ekonomi kita terus"" an kayak gini (defisit apbn, buang"" anggaran ke program yang ga ada imbah hasilnya,pajak di semua kegiatan bahkan sepeda mau di pajakin,phk,rupiah jeblos padahal suku bunga udh naik)

kira kira kita sbg rakyat biasa harus ngapain yaa biar ga terlalu",4,0,1,Wed Jul 08 09:17:12 +0000 2026,mullerrrzzz,2026-08-04T20:48:15.372042+00:00
2074770407064731662,pajak sepeda pemerintah,targeted,"Tidak benar kabar bahwa pesepeda akan dikenai pajak. Hoaks atau rumor yang berulang kali muncul ini sudah dibantah resmi oleh pemerintah.

Kementerian Perhubungan (Kemenhub) sudah membantah berkali-kali sejak 2020. Mereka hanya sedang menyiapkan regulasi keselamatan pesepeda https://t.co/GBPnShV3wB",2,2,0,Wed Jul 08 08:19:47 +0000 2026,suaradotcom,2026-08-04T20:48:15.372042+00:00
2074752094914191481,pajak sepeda pemerintah,targeted,@PutraMataSatu Jangannya menyebar hoax INGAT DOSA!!! Sy tidak ada urusan dengan pemerintah tapi  BERITA TANPA SUMBER JANGANLAH MAIN SEBAR dan PERCAYA! Masa kalah sama emak emak kayak saya apa apa saya cek dan ricek! Nih ternyata hoax :  https://t.co/wDVrxzJHfU,4,0,1,Wed Jul 08 07:07:01 +0000 2026,FeyDown,2026-08-04T20:48:15.372042+00:00
2074389757241823422,pajak sepeda pemerintah,targeted,Cek Fakta: Klarifikasi Pemerintah Bakal Pungut Pajak Sepeda https://t.co/e0FszONhuE #CekFakta,1,1,0,Tue Jul 07 07:07:13 +0000 2026,liputan6dotcom,2026-08-04T20:48:15.372042+00:00
2067481829083672788,pajak sepeda pemerintah,targeted,"@eddesign_ Logika ini justru yg sesat &amp; cherry picking.

Non-subsidi memang ikut mekanisme pasar, tapi pasar itu dua arah. Pas harga minyak dunia naik, kelas menengah ngamuk minta pemerintah ‘jangan naikkan’ atau subsidi silang. Pas turun di bawah $80, langsung teriak ‘turunin dong!’. Itu",4,1,1,Thu Jun 18 05:37:34 +0000 2026,kangdede78,2026-08-04T20:48:15.372042+00:00
2064868948940894342,pajak sepeda pemerintah,targeted,"BBM naik, saatnya ganti ke EV? 🚙

Shifting total ke EV di Indonesia = perlu kombinasi insentif, kebijakan jangka panjang,  pembangunan infrastruktur, dan perubahan perilaku.

📌 Permendagri terbaru April 2026 memberlakukan pajak normak, namun daerah diminta pertahankan insentif",2,1,1,Thu Jun 11 00:34:55 +0000 2026,IESR,2026-08-04T20:48:15.372042+00:00
2054457364657688694,pajak sepeda pemerintah,targeted,"Pemerintah menyiapkan stimulus kendaraan listrik atau electric vehicle (EV) sebagai salah satu strategi untuk mendorong pertumbuhan ekonomi nasional pada semester II 2026.

Menteri Keuangan, Purbaya Yudhi Sadewa meyakini pertumbuhan ekonomi Indonesia dapat melampaui 5,5% pada https://t.co/ySN6Q6Ryzg",2,0,0,Wed May 13 07:03:00 +0000 2026,akuratco,2026-08-04T20:48:15.372042+00:00
2045769585497194998,pajak sepeda pemerintah,targeted,"@creeping5ilence Santai sih, gausah panik.

Pengguna EV memang udah siap kalau suatu saat bakal kena pajak, mana mungkin Pemerintah membiarkan pengguna EV cuma bayar SWDKLJ setiap tahun seumur hidup.

Cuma ya salah kalau dibilang pajaknya “sangat mahal” dan memhuat “tabungan ludes seketika”,",28,2,7,Sun Apr 19 07:40:52 +0000 2026,Old_Black_Mamba,2026-08-04T20:48:15.372042+00:00
2045640607859958066,pajak sepeda pemerintah,targeted,"Selamat pagi semuanya. 

Pemerintah negara bagian Victoria baru saja memberi pengumuman tambahan: 

Setelah menggratiskan public transport bulan ini, mereka juga akan memperpanjang masa gratis ini satu bulan berikutnya, dan setelah itu memotong biaya public transport setengahnya,",104,37,14,Sat Apr 18 23:08:21 +0000 2026,na_dirs,2026-08-04T20:48:15.372042+00:00
2041712306539917588,pajak sepeda pemerintah,targeted,"@kukuhya Tapi jujur, sepeda jadi kendaraan yang paling dibenci sama pemerintah loh. Karena kalo kita sepedahan, badan kita sehat (jarang berobat/terkena sakit), gak perlu bayar pajak kendaraan, dan juga gak perlu beli bensin. Tau sendirilah pajak kita dipake buat apa sama rezim wkwkwk",2,0,1,Wed Apr 08 02:58:41 +0000 2026,fevbeey,2026-08-04T20:48:15.372042+00:00
2041255091827806601,pajak sepeda pemerintah,targeted,"Usai Bayar Pajak di Samsat Palembang, Motor Honda Beat Ibu Ini Raib di Parkiran

PALEMBANG – Aksi pencurian kendaraan bermotor (curanmor) kembali terjadi dan meresahkan warga. Kali ini, nasib malang menimpa seorang ibu yang menjadi korban pencurian tepat setelah dirinya https://t.co/PaOyohcwlM",10,3,2,Mon Apr 06 20:41:53 +0000 2026,Xbacottetangga,2026-08-04T20:48:15.372042+00:00
2035644258712215646,pajak sepeda pemerintah,targeted,"::
Mungkin akan diberlakukan spt zaman Doeloe, sepeda akan dikenakan pajak dengan sticker PLUMBIR yg ditempel di body sepeda sbg tanda bukti.
Dengan tiap tahun berganti warna stickernya.
Dan pemerintah akan mengenakan pajak penjualan sepeda spt pada kendaraan bermesin
Damn.!
•• https://t.co/VUIUfsWUb1",147,70,6,Sun Mar 22 09:06:26 +0000 2026,didiek_murdock,2026-08-04T20:48:15.372042+00:00
2029775116146774252,pajak sepeda pemerintah,targeted,"Peneng atau plombir merupakan pajak sepeda warisan zaman kolonial Belanda yang masih dipungut hingga masa Orde Baru. Istilah ini juga digunakan untuk pajak anjing. 

Pemungutan peneng mulai menurun setelah meningkatnya minat masyarakat pada kendaraan bermotor yang mendorong",12,5,1,Fri Mar 06 04:24:33 +0000 2026,hendrifisnaeni,2026-08-04T20:48:23.235878+00:00
1926098681045922128,pajak sepeda pemerintah,targeted,"Pemerintah resmi menghapus biaya balik nama kendaraan bermotor di Indonesia. Kebijakan ini memberikan keuntungan buat wajib pajak yang baru membeli sepeda motor maupun mobil bekas, sebab proses balik nama kini bisa dilakukan tanpa biaya.

#infoPKU https://t.co/fOnrnGEEQr",0,3,0,Sat May 24 02:11:25 +0000 2025,infoPKU,2026-08-04T20:48:23.235878+00:00
1918292513083048245,pajak sepeda pemerintah,targeted,"@zennaRa_ @el_avraham Gak masalah naek sepedanya. Tp jg harus nyiapin transum ama pedestrian yg layak lah.

Siswa naek sepeda itu opsi dr rakyat. Pemerintah utamanya ya harus nyiapin transum.

Kl dibilang kok dikit2 pemerintah. Ya emang itu tugasnya pemerintah. Kecuali rakyatnya boleh gak bayar pajak.",2,0,2,Fri May 02 13:12:29 +0000 2025,t_yudehis,2026-08-04T20:48:23.235878+00:00
1912777642056491407,pajak sepeda pemerintah,targeted,"Pajak kendaraan bermotor di Indonesia adalah scam.
Kita semua dipaksa beli/sewa kendaraan pribadi. Minimal sepeda motor. Mengapa? Karena pemerintah inkompeten dan terlalu korup sehingga gagal menyediakan transportasi umum yang layak dan andal.
Udah tuh kita kudu bayar pajak lagi?",1437,850,15,Thu Apr 17 07:58:22 +0000 2025,niwseir,2026-08-04T20:48:23.235878+00:00
1902330847644250168,pajak sepeda pemerintah,targeted,"Mulai sekarang dari diri sendiri dulu, perlahan perbanyak jalan kaki, naik sepeda atau naik transum. Membiasakan hidup 'mode survive' di era ekonomi begini. Gak lagi beli bensin, (mungkin juga gak bayar pajak kendaraan) bodo amat. Gue muak sama pemerintah",2,0,0,Wed Mar 19 12:06:32 +0000 2025,inielkahi,2026-08-04T20:48:23.235878+00:00
1899354660760096824,pajak sepeda pemerintah,targeted,"KPK terus melelang aset rampasan dari koruptor untuk mengembalikan kerugian negara, namun beberapa barang masih belum laku, termasuk rumah mewah milik mantan pejabat Ditjen Pajak Rafael Alun Trisambodo senilai Rp17 miliar.

Dari 82 lot aset yang dilelang pada 6 Maret 2025, https://t.co/RTdu4cf42Y",1,0,0,Tue Mar 11 07:00:14 +0000 2025,Beritasatu,2026-08-04T20:48:23.235878+00:00
1890301349507821915,pajak sepeda pemerintah,targeted,"4. Others
masih ada banyak lagi, misal kalian 
- bayar asuransi pribadi 🛟
- asuransi gempa 🌎
- commuting allowance (sepeda / bis) 🚲🚌
- ambil KPR 🏠

iya, lu ambil KPR selain bayar bunga ke bank, juga dapet potongan pajak dari pemerintah",208,13,4,Fri Feb 14 07:25:36 +0000 2025,AkuntanMilenial,2026-08-04T20:48:23.235878+00:00
1874602383487254661,pajak sepeda pemerintah,targeted,"Wakil Ketua DPR RI Cucun Ahmad Syamsurijal mengatakan langkah Presiden Prabowo Subianto menaikan PPN 12 persen untuk barang dan jasa mewah adalah bukti nyata dari komitmen pemerintah untuk menjaga daya beli masyarakat, memperkuat ketahanan industri, dan meningkatkan kesejahteraan https://t.co/9Br1Bok6vy",0,1,0,Wed Jan 01 23:43:31 +0000 2025,pikiran_rakyat,2026-08-04T20:48:23.235878+00:00
1869356971331371446,pajak sepeda pemerintah,targeted,"@salam4jari Saya sudah satu bulan berhenti merokok untuk mengurangi pajak yang masuk ke pemerintah. Enggak pernah beli kendaraan bermotor, lebih pilih naik sepeda dan transportasi publik. Mulai mengurangi pembelian barang yang ber-PPN. Beli makanan di warung kecil dan nyuci baju pakai lerak.",104,14,0,Wed Dec 18 12:20:07 +0000 2024,adipat1_karno,2026-08-04T20:48:23.235878+00:00
1868165593591169414,pajak sepeda pemerintah,targeted,"Pemerintah akan memberlakukan kebijakan baru terkait tambahan pajak kendaraan bermotor mulai 5 Januari 2025. Kebijakan ini meliputi opsen Pajak Kendaraan Bermotor (PKB) dan opsen Bea Balik Nama Kendaraan Bermotor (BBNKB), masing-masing sebesar 66 persen dari besaran pajak https://t.co/7B6glA6jAS",1,0,0,Sun Dec 15 05:26:01 +0000 2024,pikiran_rakyat,2026-08-04T20:48:23.235878+00:00
1832549291141034011,pajak sepeda pemerintah,targeted,"@handajani23 Bensin murah
Tapi sedikit sekali yang mampu beli karena daya beli yang rendah.
PNS diberi jatah beras, tapi kualitasnya sangat buruk.
Sepeda ditarik pajak
TV ditarik pajak 
Judi dilegalkan melalui porkas dan SDSB
Mengkritik pemerintah langsung dicap PKI dan diciduk aparat.",62,2,15,Sat Sep 07 22:39:32 +0000 2024,dayhan_idea,2026-08-04T20:48:23.235878+00:00
1829416033343709632,pajak sepeda pemerintah,targeted,"@PolJokesID Ini adalah salah satu strategi pemerintah mengurangi kemacetan dan meminimalisir remaja yang suka rolling2 gajelas sehingga nantinya orang2 berjalan kaki atau menggunakan sepeda, pemerintah juga sedang menyiapkan peraturan pengguna sepeda diwajibkan bayar pajak",2,0,4,Fri Aug 30 07:09:05 +0000 2024,besoktahunbaru,2026-08-04T20:48:23.235878+00:00
1822955791944720604,pajak sepeda pemerintah,targeted,"@Heraloebss Jaman Suharto, tv, sepeda, anjing kena pajak, harga2 murah, motor murah, tp hanya segelintir yg punya motor, satu kampung hanya beberapa orang yg punya TV  hitam putih yg nonton orang se kampung, kalau beda haluan dgn pemerintah jgn harap bisa tidur nyenya.",2,2,0,Mon Aug 12 11:18:24 +0000 2024,ketut188,2026-08-04T20:48:23.235878+00:00
1804639043994656864,pajak sepeda pemerintah,targeted,@B2WIndonesia @HeruBudihartono Selama pembangunan dan peraturan lebih mendukung kendaraan bermotor masalah begini ga mungkin hilang. Ditambah kesadaran berkendara yg kurang dan mindset yg salah tentang sepeda ga bayar pajak. Kunci utamanya di pemerintah,1,0,1,Sat Jun 22 22:14:11 +0000 2024,SobatCuanBagger,2026-08-04T20:48:23.235878+00:00
1804077185747292627,pajak sepeda pemerintah,targeted,Warganet meributkan wacana pemerintah melalui Kemenhub untuk menarik pajak sepeda. Bagaimana faktanya? Ini penjelasan dari Kemenhub. https://t.co/EyTkQCxg4S,0,0,0,Fri Jun 21 09:01:33 +0000 2024,kompascom,2026-08-04T20:48:23.235878+00:00
1803747635704344712,pajak sepeda pemerintah,targeted,"Cek Fakta: Tidak Benar Pemerintah Akan Memungut Pajak Sepeda

https://t.co/BNWJAOkUcc",3,2,0,Thu Jun 20 11:12:03 +0000 2024,Persuasi_id,2026-08-04T20:48:23.235878+00:00
1803682906000199763,pajak sepeda pemerintah,targeted,"@JaenoXTM Sepeda roda tiga, kursi roda, sepatu roda, gerobak yg pake roda, nah siap2 tuh bakal kena pajak..harap maklum ya warga, pemerintah butuh duid buat bayar utang, gaji pejabat sm lanjutin proyek",12,0,5,Thu Jun 20 06:54:50 +0000 2024,InFebriyan128,2026-08-04T20:48:23.235878+00:00
1803588053757469151,pajak sepeda pemerintah,targeted,"Sepertinya pemerintah bener2 desperate nyari duit

Sampe2 pajak sepeda mau diadakan lagi setelah puluhan tahun dihapus

Jaman soeharto dulu pajak sepeda namanya peneng/plombir https://t.co/sUBOlMKzVN",8388,1937,1648,Thu Jun 20 00:37:55 +0000 2024,MurtadhaOne1,2026-08-04T20:48:23.235878+00:00
1799973041545605328,pajak sepeda pemerintah,targeted,"@DrPullmanrogers @PDI_Perjuangan @ruhutsitompul @gm_gm @__AnakKolong @Bambangmulyonoo @DonesiaRini @_Rizmaya__ @Gunawan75_ @HumorJonTampan @jokowi Bagi kelompok menengah ke atas Good Good saja krn kalau punya uang dan punya orang dlm akan fine2 saja,tapi bagi wong cilik itu penuh dgn intimidasi dan ditindas,dari Radio,Sepeda,Ontel,Dokar,dll kena pajak.
Yang kritis2 trhdp pemerintah lgsg dikriminaisasi.",2,0,0,Mon Jun 10 01:13:09 +0000 2024,Megatop99,2026-08-04T20:48:23.235878+00:00
1797203063226474833,pajak sepeda pemerintah,targeted,"Saya tahu pemerintah butuh uang banyak. Saya usul cara2 ini perlu dihidupkan lagi:
1. Pening untuk sepeda.
2. Pajak radio. (Setiap hp kan ada radionya).
3. Iuran TV.
4. Retribusi ke luar daerah (dulu orang masuk Bali dipungut dana ini di Gilimanuk).
5. Pajak toilet umum.
6. Dll",9,4,5,Sun Jun 02 09:46:15 +0000 2024,mpujayaprema,2026-08-04T20:48:23.235878+00:00
1797190170556669990,pajak sepeda pemerintah,targeted,"@ardian_mp @AgastyArcanA @hasyimmah @DonKintil Sekalian pajak sepeda (penning bahasa belanda).
Sekalian legalisasikan opium, perjudian, pelacuran tapi kasih pajak tinggi pelanggannya.
Negara kita butuh duit buat bayar utang dan proyek mercusuar. Jika bukan rakyat yang diperas, pemerintah (kolonial) ini dapat uang dari mana?",6,0,2,Sun Jun 02 08:55:01 +0000 2024,J_a2y0,2026-08-04T20:48:30.751693+00:00
1796161324721799643,pajak sepeda pemerintah,targeted,"@RomitsuT Pemerintah mikirnya cuma bisnis
Pajak dari penjualan sepeda listrik

Kalau study tour dilarang karena ada yg celaka
Mestinya sepeda listrik dilarang karena masyarakat belum siap
Edukasi dulu

Ini bukan sepeda listrik, ini motor?
Intinya pemerintah wajib menjaga keselamatan rakyat",39,1,0,Thu May 30 12:46:45 +0000 2024,kangmasuno,2026-08-04T20:48:30.751693+00:00
1793886180695769391,pajak sepeda pemerintah,targeted,"Sekretaris Jenderal Kementerian Energi dan Sumber Daya Mineral (ESDM) Dadan Kusdiana mengatakan pemerintah menyiapkan dana 455 juta dolar AS atau Rp7,33 triliun untuk memberikan subsidi penjualan sepeda motor listrik.

“Subsidi tersebut mencakup penjualan 800 ribu sepeda motor https://t.co/CgNKbXtEhC",0,0,0,Fri May 24 06:06:08 +0000 2024,inilahdotcom,2026-08-04T20:48:30.751693+00:00
1793885874511564932,pajak sepeda pemerintah,targeted,"Sekretaris Jenderal Kementerian Energi dan Sumber Daya Mineral (ESDM) Dadan Kusdiana mengatakan pemerintah menyiapkan dana 455 juta dolar AS atau Rp7,33 triliun untuk memberikan subsidi penjualan sepeda motor listrik.

“Subsidi tersebut mencakup penjualan 800 ribu sepeda motor https://t.co/Hp0Rewn34b",0,0,0,Fri May 24 06:04:55 +0000 2024,inilahdotcom,2026-08-04T20:48:30.751693+00:00
1793643033566879855,pajak sepeda pemerintah,targeted,"Ia mengatakan, penganggaran subsidi untuk sepeda motor listrik ini karena masih adanya kesenjangan harga antara kendaraan listrik dan kendaraan konvensional. 

Pemerintah juga bakal memberikan insentif pajak dan subsidi untuk penjualan mobil listrik dan hibrida.",1,1,1,Thu May 23 13:59:58 +0000 2024,tempodotco,2026-08-04T20:48:30.751693+00:00
1793493862549541108,pajak sepeda pemerintah,targeted,"Targetkan 13 Juta Motor Listrik di 2030, Pemerintah Akan Beri Subsidi Hingga 455 Juta Dolar AS Setara Rp7,2 Triliun: Untuk menutup disparitas harga, pemerintah Indonesia memberikan insentif pajak dan subsidi untuk mobil listrik, mobil hibrida, dan sepeda… https://t.co/WZu7mPPdCB https://t.co/e1AZv0mvj0",0,0,0,Thu May 23 04:07:12 +0000 2024,tvOneNews,2026-08-04T20:48:30.751693+00:00
1793492626869760294,pajak sepeda pemerintah,targeted,"Targetkan 13 Juta Motor Listrik di 2030, Pemerintah Akan Beri Subsidi Hingga 455 Juta Dolar AS Setara Rp7,2 Triliun: Untuk menutup disparitas harga, pemerintah Indonesia memberikan insentif pajak dan subsidi untuk mobil listrik, mobil hibrida, dan sepeda… https://t.co/JydeF59xOC https://t.co/zQoTalwg5P",0,0,0,Thu May 23 04:02:18 +0000 2024,tvOneNews,2026-08-04T20:48:30.751693+00:00
1792217095561990425,pajak sepeda pemerintah,targeted,"@ardisatriawan Sepeda listrik pemerintah beli sekitar 700rban, masuk ke indo kena bea cukai, pajak, dll. Di jual di indo. 4 jt sampai ada yg 7 jt.",4,1,2,Sun May 19 15:33:48 +0000 2024,AnakPetaniBiasa,2026-08-04T20:48:30.751693+00:00
1790356514936619260,pajak sepeda pemerintah,targeted,"Untuk kalian IQ 58, apakah setuju pemerintah naikkan pajak sepeda motor  bensin demi subsidi LRT dan MRT ?

Kalau setuju , kasih juga alasannya. https://t.co/5gZsJHvojp",353,90,373,Tue May 14 12:20:31 +0000 2024,DoankWarto,2026-08-04T20:48:30.751693+00:00
1789936266185695597,pajak sepeda pemerintah,targeted,"👉Pokoknya naik. Asal Bansos lancar pasti 2029-2034 tetap berjaya 🤣🤣🤣

Pemerintah Bakal Naikkan Pajak Sepeda Motor Bensin Demi Subsidi LRT – MRT, Stefan Antonio: Gagah-gagahan Pake Duit Rakyat
https://t.co/eBM9omSjk3",130,28,65,Mon May 13 08:30:35 +0000 2024,Jayabay19479190,2026-08-04T20:48:30.751693+00:00
1786953125943009356,pajak sepeda pemerintah,targeted,"@Gunawan75_ Skema pemerintah mencari cari alternatif ""pembayaran hutang"" moda transportasi LRT - MRT metropolitan dari menaikkan pajak kendaraan ""sepeda motor bensin"" seolah relevan.
.
Menteri jualan motor listrik, maksa? Kode keras pada produsen motor bensin yg sudah banyak menyumbang .",2,0,0,Sun May 05 02:56:39 +0000 2024,Sigromilir01,2026-08-04T20:48:30.751693+00:00
1769933705261510823,pajak sepeda pemerintah,targeted,"Dulur Makmur, 
Mari berpartisipasi dalam ""Semarak Hadiah PBJT (Pajak Barang dan Jasa Tertentu) Vaganza"" dan Raih Grand Prize Sepeda Motor🛵🛵🛵
.
Gebyar Sadar Pajak Daerah merupakan bentuk apresiasi Pemerintah Kabupaten Sukoharjo untuk masyarakat atas ketertiban dan https://t.co/apBmyO0NKa",18,0,1,Tue Mar 19 03:47:33 +0000 2024,sukoharjo_kab,2026-08-04T20:48:30.751693+00:00
1765950838449795259,pajak sepeda pemerintah,targeted,"@emprosay PKS usulkan pajak penghasilan dikenakan pada mereka yang berpenghasilan diatas 8 juta. Juga pajak kendaraan sepeda motor dihapuskan. Sementara pemerintah akan menaikkan pajak untuk menutupi hutang kereta cepat, MRT dll.. https://t.co/hPHnBNAls3",2,2,0,Fri Mar 08 04:01:04 +0000 2024,BuchroniK,2026-08-04T20:48:30.751693+00:00
1754730413279617136,pajak sepeda pemerintah,targeted,"Pemerintah Mau Naikkan Pajak Sepeda Motor, Honda Punya Gagasan Lain https://t.co/7lH3SNgIuZ",2,1,0,Tue Feb 06 04:55:06 +0000 2024,VIVAcoid,2026-08-04T20:48:30.751693+00:00
1751908446163894723,pajak sepeda pemerintah,targeted,Ini Syarat Harus Dilakukan Pemerintah Jika Ingin Naikkan Pajak Sepeda Motor BBM https://t.co/PlSNfkm37v,0,0,0,Mon Jan 29 10:01:37 +0000 2024,merdekadotcom,2026-08-04T20:48:30.751693+00:00
1749715401670545562,pajak sepeda pemerintah,targeted,"Pemerintah menggulirkan wacana kenaikan pajak kendaraan sepeda motor berbahan bakar fosil. Selain untuk meningkatkan penjualan kendaraan listrik, pajak nantinya bisa dialokasikan untuk subsidi transportasi publik. https://t.co/ns6OyEQSsE https://t.co/5Z2YAh6iR0",1,1,0,Tue Jan 23 08:47:14 +0000 2024,CNNIDdaily,2026-08-04T20:48:30.751693+00:00
1748696817234247694,pajak sepeda pemerintah,targeted,"Asosiasi Pengemudi Ojek Daring Garda Indonesia menolak keras wacana atau rencana pemerintah yang akan menaikkan pajak semua kendaraan berbahan bakar fosil, termasuk sepeda motor. &lt; #KenaikanPajak #Ojek 

https://t.co/LvQT78JrV2",5,1,2,Sat Jan 20 13:19:45 +0000 2024,kompascom,2026-08-04T20:48:30.751693+00:00
1748528415773499805,pajak sepeda pemerintah,targeted,"Pemerintah Bakal Pungut Pajak Sepeda Motor, Anies: Nambah Beban Rakyat https://t.co/qcupejt9on",0,0,0,Sat Jan 20 02:10:35 +0000 2024,IDNTimes,2026-08-04T20:48:30.751693+00:00
1748407961301746020,pajak sepeda pemerintah,targeted,"@5t3v3n_P3g3L Negara ugal ugalan bikin hutang hanya untuk transportasi kelas mewah, lalu rakyat yang pake sepeda motor di suruh bayar hutang, yang punya mobil g di naikin pajak nya, sepeda motor bensin itu kenderaan rakyat keciiil. Udah gila mungkin ni pemerintah",10,1,0,Fri Jan 19 18:11:56 +0000 2024,Mustafa96991932,2026-08-04T20:48:30.751693+00:00
1748331747618767201,pajak sepeda pemerintah,targeted,Kantor Kementerian Koordinator Bidang Kemaritiman dan Investasi (Menko Marves) menegaskan rencana pemerintah untuk menaikkan pajak sepeda motor berbah... https://t.co/dDjVMzQiD9,0,0,0,Fri Jan 19 13:09:05 +0000 2024,inilahdotcom,2026-08-04T20:48:30.751693+00:00
1748321595020730559,pajak sepeda pemerintah,targeted,@tifsembiring Tega banget penumpang kereta cepat jakarta-bandung KCJB yang mayoritas kalangan menengah atas mau disubsidi oleh keringat para driver ojol @gojekindonesia @GrabID lewat rencana kenaikan pajak sepeda motor bensin oleh pemerintah,7,0,0,Fri Jan 19 12:28:45 +0000 2024,HerawanBoma,2026-08-04T20:48:37.969439+00:00
1748251948971876439,pajak sepeda pemerintah,targeted,"Luhut membocorkan pemerintah akan mengerek pajak sepeda motor khususnya motor bermesin bensin. Apa alasannya?

https://t.co/nk4XBYYIiW",2,2,13,Fri Jan 19 07:52:00 +0000 2024,detikcom,2026-08-04T20:48:37.969439+00:00
1748193690701680883,pajak sepeda pemerintah,targeted,"Pemerintah Berencana Menaikkan Pajak Sepeda Motor Bermesin Bensin

https://t.co/dzXjSn8poR",2,2,8,Fri Jan 19 04:00:30 +0000 2024,liputan6dotcom,2026-08-04T20:48:37.969439+00:00
1748184520816578879,pajak sepeda pemerintah,targeted,"🗣️Luhut: ""Pemerintah tengah menyiapkan kebijakan menaikkan pajak untuk sepeda motor konvensional, sehingga nantinya itu bisa subsidi ongkos-ongkos seperti LRT atau kereta cepat.""
https://t.co/BBrW1MD8K6",2,0,6,Fri Jan 19 03:24:04 +0000 2024,tempodotco,2026-08-04T20:48:37.969439+00:00
1748145958050046001,pajak sepeda pemerintah,targeted,"Menko Maritim LBP mengungkapkan, pemerintah berencana mendongkrak pajak motor bensin demi mengakselerasi ekosistem kendaraan listrik https://t.co/JS3XQs4xdS.",1,0,4,Fri Jan 19 00:50:50 +0000 2024,doktermarket,2026-08-04T20:48:37.969439+00:00
1748133024854925444,pajak sepeda pemerintah,targeted,"Muncul wacana dari pemerintah, pajak sepeda motor akan dinaikkan. Alih-alih dinaikkan, seharusnya pajak motor dihapuskan. Hal ini, karena, motor sudah menjadi semacam 'kebutuhan primer' bagi banyak rumah tangga di Indonesia.

Partai Buruh mendengar dan mendukung suara pekerja https://t.co/PG78FtSivO",36,11,3,Thu Jan 18 23:59:26 +0000 2024,EXCOPARTAIBURUH,2026-08-04T20:48:37.969439+00:00
