post_id,text,likes,reposts,replies,timestamp_utc,hours_since_post,amplification_raw,amplification_norm,velocity_raw,velocity_norm,author_username,scraped_at_utc
2084507203176739266,tahun 2027 pemilik ac hingga kulkas bakal dikenai pajak konten palsu fabricated content tidak ditemukan informasi kredibel yang membenarkan klaim hasil penelusuran dengan kata kunci daftar jenis pajak baru yang dikenakan tahun 2027 menemukan pemberitaan,0,0,0,Tue Aug 04 05:10:20 +0000 2026,15.553754355555554,0.0,0.0,0.0,0.0,TurnBackHoax,2026-08-04T20:43:33.515680+00:00
2083978941526892807,di tahun 2027 menurut se dirjen pajak ada 8 barang yang akan dikenakan pajak sepeda kayuh sepeda listrik baju perhiasan emas kulkas 2 pintu ac tv led dan jam tangan akan dikenakan pajak presidennegarabangkrut presidennegarabangkrut,1,2,0,Sun Aug 02 18:11:12 +0000 2026,50.53930991111111,1.791759469228055,0.164655473606283,0.05820799706426113,0.0003641263399017517,ArtaN7707,2026-08-04T20:43:33.515680+00:00
2083978371583951063,di tahun 2027 menurut se dirjen pajak ada 8 barang yang akan dikenakan pajak sepeda kayuh sepeda listrik baju perhiasan emas kulkas 2 pintu ac tv led dan jam tangan presidennegarabangkrut presidennegarabangkrut,1,2,0,Sun Aug 02 18:08:56 +0000 2026,50.577087688888895,1.791759469228055,0.164655473606283,0.05816536245892537,0.00036385963457641763,ArtaN7707,2026-08-04T20:43:33.515680+00:00
2083770486341689626,di tahun 2027 menurut se dirjen pajak ada 8 barang yang akan dikenakan pajak pesidennegarabangkrut sepeda kayuh sepeda listrik baju perhiasan emas kulkas 2 pintu ac tv led dan jam tangan akan dikenakan pajak pesidennegarabangkrut,13,7,0,Sun Aug 02 04:22:53 +0000 2026,64.3445876888889,3.332204510175204,0.3062161641664282,0.30606972524215303,0.0019146518421536182,Srik4ndiMuslim2,2026-08-04T20:43:33.515680+00:00
2082837871233257674,tahun 2027 pemerintahan gelap mata pajak baru sepeda gt 1 juta sepeda listrik gt 1 juta smart tv kulkas 2 pintu ac gt 1 pk sepatu baju celana dll gt 500 ribu jam tangan gt 1 juta perhiasan emas kadar tertentu gt 1 gram,10,1,5,Thu Jul 30 14:37:00 +0000 2026,126.10930991111111,3.0204248861443626,0.27756487333345486,0.12587590957097453,0.000787430190791167,Navpem,2026-08-04T20:43:33.515680+00:00
2082778735099752582,di tahun 2027 menurut se dirjen pajak ada 8 barang yang akan dikenakan pajak sepeda kayuh sepeda listrik baju perhiasan emas kulkas 2 pintu ac tv led dan jam tangan prabowoharuslengser prabowoharuslengser,2,3,0,Thu Jul 30 10:42:01 +0000 2026,130.02569880000001,2.1972245773362196,0.20191608283031892,0.03816045284087429,0.0002387167867432502,ArtaN7707,2026-08-04T20:43:33.515680+00:00
2082682001623249362,di tahun 2027 menurut se dirjen pajak ada 8 barang yang akan dikenakan pajak prabowoharuslengser sepeda kayuh sepeda listrik baju perhiasan emas kulkas 2 pintu ac tv led dan jam tangan prabowoharuslengser,55,30,4,Thu Jul 30 04:17:38 +0000 2026,136.43208768888888,4.804021044733257,0.4414701715939001,0.6475925782447055,0.004051084509976458,MichelAdam1515,2026-08-04T20:43:33.515680+00:00
2084192569467015432,akun tiktok samsat bagikan tautan layanan pemutihan pajak konten tiruan impostor content tautan yang beredar bukan merupakan layanan resmi samsat masyarakat yang ingin memanfaatkan program pemutihan pajak bisa mengakses layanan melalui kantor samsat samsat keliling,0,0,0,Mon Aug 03 08:20:05 +0000 2026,36.400771509444446,0.0,0.0,0.0,0.0,TurnBackHoax,2026-08-04T20:44:07.777434+00:00
2083402844238176554,ada larangan pendirian toko kelontong di dekat kopdes merah putih konten palsu fabricated content tidak ditemukan informasi valid atau pemberitaan kredibel yang membenarkan klaim hasil penelusuran mengarah ke pemberitaan mendes janji kopdes,0,0,0,Sat Aug 01 04:02:00 +0000 2026,88.70943387138888,0.0,0.0,0.0,0.0,TurnBackHoax,2026-08-04T20:44:33.961937+00:00
2078496456646987914,gubernur jabar dedi mulyadi menegaskan tidak ada alasan untuk menghidupkan kembali spp di sma dan smk negeri menurutnya kebutuhan operasional sekolah saat ini sudah dapat dipenuhi melalui dana bos dan bantuan operasional dari pemprov jabar full,19,4,2,Sat Jul 18 15:05:46 +0000 2026,413.6549725238889,3.4339872044851463,0.31556958354238246,0.060291089355161934,0.00037715734611771677,detikjabar_,2026-08-04T20:45:03.901086+00:00
2078449212623323247,gubernur jabar dedi mulyadi kembali menegaskan tidak ada alasan untuk mengaktifkan kembali sumbangan pembinaan pendidikan spp di sma dan smk negeri jawa barat menurutnya kebutuhan operasional sekolah sudah dapat dipenuhi melalui dana bantuan operasional sekolah bos,2,0,2,Sat Jul 18 11:58:02 +0000 2026,416.7838614127778,1.791759469228055,0.164655473606283,0.009574328664763643,5.989323511454971e-05,pikiran_rakyat,2026-08-04T20:45:03.901086+00:00
2078110000078332364,dedi mulyadi tegaskan pendidikan gratis di jawa barat tetap berjalan pemprov jabar resmi menolak usulan reaktivasi spp bagi siswa sma smk negeri karena pendidikan adalah kewajiban pemerintah beban operasional sekolah kini tengah dicari solusi lain tanpa membebankan orang tua,13,4,5,Fri Jul 17 13:30:08 +0000 2026,439.2488614127778,3.3843902633457743,0.3110118245501866,0.04997173627979648,0.000312603531264091,Beritasatu,2026-08-04T20:45:03.901086+00:00
2077750014793965781,komisi v dprd jabar mengusulkan reaktivasi sumbangan pembinaan pendidikan spp karena dana bos hanya menutup 40 kebutuhan,19,7,25,Thu Jul 16 13:39:40 +0000 2026,463.0899725238889,4.269697449699962,0.39236798678048695,0.1098924842582648,0.0006874441673623795,txtdrkrw,2026-08-04T20:45:03.901086+00:00
2077591263784980666,makan gratis sekolah wajib bayar pemprov jabar dan dprd mulai membahas pengaktifan kembali spp bagi siswa sma smk negeri dari keluarga desil 6 10 alasannya pemerintah baru mampu membiayai sekitar rp1 6 juta dari kebutuhan ideal rp4 5 juta per siswa per tahun wacana ini,107,57,48,Thu Jul 16 03:08:51 +0000 2026,473.603583635,5.683579767338681,0.5222980731746453,0.4466885782367824,0.002794308089483159,zalkad,2026-08-04T20:45:03.901086+00:00
2077314402181947818,pemprov jawa barat bersama dprd jabar tengah membahas wacana mengaktifkan kembali spp di sma smk negeri bagi siswa dari keluarga desil 6 10 dalam pembahasan ranperda penyelenggaraan pendidikan idntimesjabar,2,1,0,Wed Jul 15 08:48:42 +0000 2026,491.9394169683333,1.6094379124341003,0.14790085737675243,0.006085940577547122,3.8071251015823214e-05,IDNTimesJabar,2026-08-04T20:45:03.901086+00:00
2039705313386053638,kakak dari provinsi mana ya lulus sma tahun berapa karena setau saya tiap daerah punya kebijakan nya masing masing di jabar sma smk negeri baru gratis sejak 2020 karena iuran bulanan nya spp ditanggung oleh pihak pemprov,16,0,4,Thu Apr 02 14:03:37 +0000 2026,2982.6908058572226,3.1354942159291497,0.2881392809582878,0.0067031074267944945,4.1932004129816224e-05,Bagaswdnt,2026-08-04T20:45:03.901086+00:00
1269609198922260485,ini baru keren mantab gubernur kita ini calon preiden 2024 kami warga jabar 50 jt mendukung bp mjadi presiden pemprov jabar akan menggratiskan iuran sumbangan pembinaan pendidikan spp untuk sma dan smk negeri pada tahun ajaran 2020 2021,2,0,2,Sun Jun 07 12:36:35 +0000 2020,53984.14136141278,1.791759469228055,0.164655473606283,7.409446190427314e-05,4.63505816742111e-07,SeptianoIbrahim,2026-08-04T20:45:03.901086+00:00
1141298084950921216,pemprov jabar wacanakan gratis spp sma dan smk negeri,0,0,0,Wed Jun 19 10:54:02 +0000 2019,62481.85052807944,0.0,0.0,0.0,0.0,antaranews,2026-08-04T20:45:03.901086+00:00
1140584868625047554,tidak hanya pemprov jatim jabar juga akan menggratiskan spp sma smk negeri,2,1,0,Mon Jun 17 11:39:58 +0000 2019,62529.08497252389,1.6094379124341003,0.14790085737675243,4.797690585768785e-05,3.0012465659116284e-07,Bisniscom,2026-08-04T20:45:03.901086+00:00
2084161544083148961,salah ada operasi razia pajak di jalan tol beredar foto arsip dari akun x opposite6888 pada kamis 23 7 2026 memperlihatkan razia kepatuhan pajak kendaraan di jalan tol arah padalarang unggahan disertai narasi negara lagi sekarat tol arah padalarang ada razia,1,0,0,Mon Aug 03 06:16:48 +0000 2026,38.48050644888889,0.6931471805599453,0.06369743219112355,0.025328955728939066,0.00015844798667320644,humaspoldajbr,2026-08-04T20:45:37.823216+00:00
2083044012018274569,ada operasi razia pajak di jalan tol konten palsu fabricated content faktanya foto yang beredar merupakan rekayasa dibuat menggunakan openai sementara pihak ditlantas polda jabar telah memastikan tidak ada operasi pemeriksaan pajak di jalan tol selengkapnya di,0,0,1,Fri Jul 31 04:16:08 +0000 2026,112.49161756,0.9162907318741551,0.0842034251856289,0.00881122343217398,5.511954886322609e-05,TurnBackHoax,2026-08-04T20:45:37.823216+00:00
2080950467358867533,samsat jabar menggelar razia kendaraan di jalan tol yg konon katanya bebas hambatan pajak upeti penghisapdarahrakyat,11,3,7,Sat Jul 25 09:37:08 +0000 2026,251.14161756,3.349904087274605,0.3078426839644167,0.08328652843278761,0.0005210077702531764,TimTunn26,2026-08-04T20:45:37.823216+00:00
2080580385029955847,akun binaan moncong bodas sebar hoaks foto tersebut hasil ai generate amp klaim operasi razia pajak di dalam jalan tol seperti digambarkan juga tidak sesuai fakta resmi sudah di klarifikasi rtmc,11,5,2,Fri Jul 24 09:06:33 +0000 2026,275.65133978222224,3.2188758248682006,0.29580171475350486,0.06506384539532488,0.00040701383106479203,kangdede78,2026-08-04T20:45:37.823216+00:00
2080555376492302618,jangan salah paham dulu soal razia pajak di jalan tol lawandisinformasi,23,22,23,Fri Jul 24 07:27:11 +0000 2026,277.30745089333334,4.629862798578463,0.4254657307102073,0.24433409806934095,0.0015284580354992174,Deka_Ajaa,2026-08-04T20:45:37.823216+00:00
2080484624334249992,operasi pajak kendaraan itu setidaknya melibatkan 3 intansi yaitu dan jasa raharja dan sangat tidak mungkin razia begini dilakukan di jalan tol dan logonya cuma polri aja di plangnya pas check gambarnya ternyata barca bukan real dengan confident,167,66,38,Fri Jul 24 02:46:02 +0000 2026,281.9932842266667,5.877735781779639,0.5401402283636213,0.9576198980854241,0.005990493507652876,dwioktariyadi,2026-08-04T20:45:37.823216+00:00
2080307122160722346,hanya satu satunya di dunia ada razia pajak di jalan tol lagi,22,11,16,Thu Jul 23 15:00:42 +0000 2026,293.74883978222226,4.23410650459726,0.38909732237344724,0.16624323283580716,0.0010399522910762358,PakKarti,2026-08-04T20:45:37.823216+00:00
2080258021318619399,apa benar ini razia pajak sampai ke jalan tol,2,0,2,Thu Jul 23 11:45:36 +0000 2026,297.0005064488889,1.791759469228055,0.164655473606283,0.01342279597999963,8.396773326608971e-05,biztechid,2026-08-04T20:45:37.823216+00:00
2080240465467916671,segitunya butuh uangnya pemerintah ini udah berapa bulan ga makan yah aparat negara ini gila2an sampai di jalan tol mereka cegat razia polisi di jalan tol bandung jakarta luar biasa memang kreativitas tanpa batas di negeri ini ketika jalan tol yang dibangun dengan uang,8,7,0,Thu Jul 23 10:35:50 +0000 2026,298.1632842266667,3.1354942159291497,0.2881392809582878,0.050139842657413024,0.0003136551386562518,WeKa_Ronin,2026-08-04T20:45:37.823216+00:00
1882730660118552933,pemilik moge ini beli buat pamer bukan buat dipakai harian boss panas debu perawatan tinggi dan apes2nya kena razia pajak masuk tol malah bikin semakin macet dan kembahayakan banyak pemakai jalan tol eh ngomong2 situ pasti pujya moge juga ya pajak aman kah,10,0,1,Fri Jan 24 10:02:23 +0000 2025,13378.720784226667,2.5257286443082556,0.23210428256238136,0.0008221397275321234,5.142982836939082e-06,sastro_pecel,2026-08-04T20:45:37.823216+00:00
1765066732413329720,udahlah jelek transport publiknya underpassnya diperbaiki tapi malah motor ga boleh lewat yang miskin di razia giliran mobil bikin macet di jalur lambat ngga ada aturannya emang goblok itu pada bayar pajak buat apa dikira underpass jalan tol motor ga boleh lewat,9,0,2,Tue Mar 05 17:27:57 +0000 2024,21171.294673115557,2.5649493574615367,0.23570850802363255,0.0005195468970100689,3.2500810808991564e-06,bacotanhantam,2026-08-04T20:45:37.823216+00:00
1398402819837730822,sepeda motor sebagai pengguna jalan mayoritas malah dianaktirikan tol gk boleh jalur khusus gk ada pajak tetep subsidi gk ada parkir per m mahal susah cari parkir di mall gedung razia paling sering neduh hujan dibully dimana demokrasi,5,0,0,Fri May 28 22:16:27 +0000 2021,45454.48633978222,1.791759469228055,0.164655473606283,0.00010999772310485756,6.881025002025046e-07,nevertiten,2026-08-04T20:45:37.823216+00:00
2083866680120475749,hoaks komdigi bakal terapkan aturan balik nama hp bekas,0,0,0,Sun Aug 02 10:45:07 +0000 2026,58.01753744972222,0.0,0.0,0.0,0.0,Sukoharjo_News,2026-08-04T20:46:10.134819+00:00
2083060392054739331,faktanya klaim tersebut hoaks selengkapnya bisa melalui link berikut link counter selalu cek fakta sebelum membagikan informasi yuk lur saringsebelumsharing,0,0,1,Fri Jul 31 05:21:13 +0000 2026,111.41587078305557,0.9162907318741551,0.0842034251856289,0.008895541110292497,5.564700710042354e-05,kominfodiy,2026-08-04T20:46:10.134819+00:00
2083060387927482810,salah komdigi bakal terapkan aturan balik nama hp bekas sedulur beredar unggahan di media sosial yang mengklaim komdigi akan menerapkan aturan balik nama untuk setiap transaksi jual beli hp bekas kominfodiy jogjaistimewa cekfakta antihoaks waspadahoaks,0,0,1,Fri Jul 31 05:21:12 +0000 2026,111.41614856083334,0.9162907318741551,0.0842034251856289,0.008895519129610244,5.564686959791905e-05,kominfodiy,2026-08-04T20:46:10.134819+00:00
2083044442726953188,komdigi bakal terapkan aturan balik nama hp bekas konten palsu fabricated content faktanya wacana yang dibahas berkaitan dengan layanan pemblokiran dan pendaftaran ulang imei untuk melindungi perangkat bukan kewajiban balik nama setiap kali terjadi jual beli hp,0,0,0,Fri Jul 31 04:17:50 +0000 2026,112.47225967194446,0.0,0.0,0.0,0.0,TurnBackHoax,2026-08-04T20:46:10.134819+00:00
2081003649321578574,ide gila apalagi ini jual beli hp bekas bakal mirip motor komdigi harus balik nama,15,1,12,Sat Jul 25 13:08:27 +0000 2026,247.62864856083334,3.58351893845611,0.329310947212566,0.11261775407651418,0.0007044923836593313,ArusPolitik_,2026-08-04T20:46:10.134819+00:00
1985177145698824196,mulai kebijakan konyol komdigi live tiktok dihapus sim card wajib pakai wajah hp bekas harus balik nama satu orang satu akun medsos game diblokir kalau nggak ikut aturan igrs influencer wajib sertifikat sementara judol tak tersentuh,38,17,16,Mon Nov 03 02:48:08 +0000 2025,6593.967259671945,4.574710978503383,0.42039750073254,0.010765785060702754,6.734651779883249e-05,KangManto123,2026-08-04T20:46:10.134819+00:00
1976940399651639588,mulai 5 kebijakan konyol komdigi live tiktok dihapus sim card wajib pakai wajah hp bekas harus ada surat balik nama satu orang cuma boleh punya satu akun medsos game diblokir kalau nggak ikut aturan igrs semntara judol tak tersentuh cuy,433,246,81,Sat Oct 11 09:18:15 +0000 2025,7139.4653152275005,6.9541616517962925,0.639059427326196,0.10643564059883481,0.0006658195127993443,KangManto123,2026-08-04T20:46:10.134819+00:00
1975891343781089326,komdigi memastikan tidak akan ada kebijakan balik nama kepemilikan ponsel bekas aturan yang sedang dikaji adalah layanan blokir imei untuk hp yang hilang ekonomi adadikompas,1,1,0,Wed Oct 08 11:49:41 +0000 2025,7208.941426338612,1.3862943611198906,0.1273948643822471,0.00027739476394271484,1.7352725604157207e-06,hariankompas,2026-08-04T20:46:10.134819+00:00
1974802065110208696,resmi aturan balik nama beli hp bekas diumumkan komdigi alasan perlindungan ponsel hilang lewat,0,0,0,Sun Oct 05 11:41:17 +0000 2025,7281.081426338611,0.0,0.0,0.0,0.0,tribunpontianak,2026-08-04T20:46:10.134819+00:00
1974659285746581571,dirjen infrastruktur digital kemkomdigi wayan toni menegaskan bahwa wacana terkait layanan pemblokiran dan pendaftaran ulang imei bukanlah aturan balik nama ponsel seperti pada kendaraan baca di sini imei handphone,6,0,5,Sun Oct 05 02:13:55 +0000 2025,7290.537537449723,2.6741486494265287,0.24574348283178185,0.0015085981445618867,9.437196750739397e-06,kompascom,2026-08-04T20:46:10.134819+00:00
1974636191501992111,pejabat pemerintah skg pinter cari peluang post korupsi baru bukannya berantas korupsi dg debirokratisasi tp malah ciptakan birokrasi kalau bukan utk korupsi lalu utk apa lagi itu komdigi sebut jual beli hp bekas bakal mirip motor ada balik nama,2,0,0,Sun Oct 05 00:42:09 +0000 2025,7292.066981894167,1.0986122886681098,0.10095804141515946,0.00027423304968475097,1.7154941193314727e-06,FerryNLangelo,2026-08-04T20:46:10.134819+00:00
1974487344934985978,gimana menurut kamu aturan balik nama hp second ini bakal bikin transaksi lebih aman atau justru ribet baca selengkapnya di,0,0,0,Sat Oct 04 14:50:41 +0000 2025,7301.924759671945,0.0,0.0,0.0,0.0,inilahdotcom,2026-08-04T20:46:10.134819+00:00
1974487336189939853,aturan baru hp second bisa wajib balik nama kementerian komunikasi dan digital komdigi tengah menggodok aturan jual beli ponsel bekas yang menyerupai mekanisme transaksi motor second yakni dengan balik nama kepemilikan hp second itu kita harapkan nanti juga jelas seperti,0,0,1,Sat Oct 04 14:50:39 +0000 2025,7301.9253152275005,0.9162907318741551,0.0842034251856289,0.00013693142909662194,8.565891734674152e-07,inilahdotcom,2026-08-04T20:46:10.134819+00:00
1974406640620163505,komdigi wacanakan jual beli hp bekas wajib balik nama mirip motor second tujuannya cegah penyalahgunaan identitas amp dukung layanan blokir imei hp hilang curian layanan ini opsional amp masih dikaji gt gt,0,1,6,Sat Oct 04 09:30:00 +0000 2025,7307.269481894167,2.4849066497880004,0.22835290579740655,0.0009578190866308519,5.9917395528641016e-06,detikcom,2026-08-04T20:46:10.134819+00:00
1974371127125520832,komdigi jual beli hp bekas wajib balik nama sprti motor bekas jd bgmn cara mengetahui identitas pemilik lama biasanya si pemilik itu pasti akan mecopot sim card lalu me reset hp nya sblm dijual spy akun dan data kosong terobosan yg sngt membagongkan bikin ribet rakyat,9,3,4,Sat Oct 04 07:08:53 +0000 2025,7309.621426338611,3.091042453358316,0.28405434313910155,0.0021885964361874097,1.3690998660392662e-05,Yom_N_Friends,2026-08-04T20:46:10.134819+00:00
1974370992915910744,kementerian komunikasi dan digital komdigi kabarnya sedang mengodok aturan baru berpotensi mengubah cara jual beli ponsel bekas di indonesia rencananya setiap transaksi hp seken wajib disertai proses balik nama kepemilikan seperti ketika konsumen jual beli motor atau mobil,0,0,5,Sat Oct 04 07:08:21 +0000 2025,7309.6303152275,2.1400661634962708,0.19666345497315713,0.0006839355547202778,4.278431879283393e-06,liputan6dotcom,2026-08-04T20:46:10.134819+00:00
1974355266746667481,jual beli hp bekas bakal mirip motor seken ada proses balik nama ini penjelasan komdigi,3,1,1,Sat Oct 04 06:05:51 +0000 2025,7310.6719818941665,2.0149030205422647,0.18516146660078833,0.0006838381169698886,4.277822347033412e-06,PRFMnews,2026-08-04T20:46:10.134819+00:00
1974335660430630981,komdigi jual beli hp bekas bakalan seperti motor ada proses balik nama,44,7,25,Sat Oct 04 04:47:57 +0000 2025,7311.970315227501,4.56954300834494,0.41992258510427877,0.010392493983155967,6.501135561080818e-05,adarwis,2026-08-04T20:46:10.134819+00:00
1974334063445225831,komdigi bingung ga ada kerjaan mau berantas judol ga berani dibuatlah yg ngadi hp balik nama kepemilikan walau barang bekas njirrtt,4,1,4,Sat Oct 04 04:41:36 +0000 2025,7312.076148560834,2.5649493574615367,0.23570850802363255,0.001230672266659105,7.69860175024493e-06,KiyongKaka,2026-08-04T20:46:10.134819+00:00
1974311010036244533,komdigi mengusulkan sistem balik nama untuk ponsel bekas mirip transaksi motor begini alasannya,2,2,1,Sat Oct 04 03:10:00 +0000 2025,7313.6028152275,2.1400661634962708,0.19666345497315713,0.0006835641150044439,4.2761082984862145e-06,detikcom,2026-08-04T20:46:10.134819+00:00
1974309218955243889,komdigi bakal terapkan balik nama untuk jual beli hp bekas mirip motor jual beli motor itu suka rela balik namanya komdigi atau komedi ya,21,7,5,Sat Oct 04 03:02:53 +0000 2025,7313.723241974444,3.7727609380946383,0.3467015242469413,0.004511448883073858,2.822185012883989e-05,Bambangmulyonoo,2026-08-04T20:46:16.671108+00:00
1974281945048887599,jual beli hp second wajib balik nama seperti motor kementerian komunikasi dan digital komdigi tengah mengkaji aturan baru soal jual beli hp bekas nantinya transaksi ponsel second bakal mirip dengan jual beli motor yakni ada balik nama kepemilikan direktur penataan,0,0,3,Sat Oct 04 01:14:30 +0000 2025,7315.529630863333,1.7047480922384253,0.15665947875685446,0.00041003045861320555,2.5649893085693037e-06,officialinews_,2026-08-04T20:46:16.671108+00:00
1974132348745887820,beli hp bekas mungkin sebentar lagi tidak akan semudah sekarang kementerian komunikasi dan digital komdigi tengah mengkaji aturan baru yang membuat transaksi ponsel second mirip dengan jual beli motor harus,2,1,0,Fri Oct 03 15:20:04 +0000 2025,7325.436853085555,1.6094379124341003,0.14790085737675243,0.0004094759922398757,2.5615207849762944e-06,FeedsNews24,2026-08-04T20:46:16.671108+00:00
1974100220284973336,breaking beli hp bekas sebentar lagi tak bisa sembarangan komdigi wacanakan aturan balik nama ponsel mirip kayak kendaraan bermotor aturan ini bakal terintegrasi dengan blokir imei untuk cegah peredaran hp curian amp ilegal bikin ribet gak tuh,25,13,14,Fri Oct 03 13:12:24 +0000 2025,7327.564630863333,4.290459441148391,0.3942759301142111,0.00709552315074203,4.4386802585141255e-05,bagindo_kopi,2026-08-04T20:46:16.671108+00:00
1974098111917445344,komdigi sebut jual beli hp bekas bakal mirip motor ada balik nama,20,22,1,Fri Oct 03 13:04:01 +0000 2025,7327.704353085555,4.197201947661808,0.38570594233343847,0.005867339972841994,3.6703771595362965e-05,OposisiCerdas,2026-08-04T20:46:16.671108+00:00
1974088839074623727,breaking news kementerian komunikasi dan digital atau komdigi akan memberlakukan sistem balik nama pada jual beli hp bekas mirip jual beli sepeda motor atau mobil,3,0,1,Fri Oct 03 12:27:10 +0000 2025,7328.3185197522225,1.7047480922384253,0.15665947875685446,0.000545753331530095,3.4140182298293492e-06,aseprivva,2026-08-04T20:46:16.671108+00:00
1974074657818226829,kementerian komunikasi dan digital komdigi tengah mengkaji wacana mekanisme balik nama pada jual beli ponsel bekas mirip seperti proses jual beli motor bekas wacana ini dihadirkan untuk mencegah penyalahgunaan identitas maupun peredaran ponsel hasil curian hp second itu,1,0,3,Fri Oct 03 11:30:49 +0000 2025,7329.257686418889,1.8718021769015913,0.172011075832509,0.0005456834085670667,3.413580819269174e-06,Melihat_Indo,2026-08-04T20:46:16.671108+00:00
1974073101060309212,komdigi wacanakan jual beli hp second mirip motor bekas bakal ada balik nama,22,8,34,Fri Oct 03 11:24:38 +0000 2025,7329.360741974445,4.499809670330265,0.4135143723981949,0.008730811791230003,5.461652525858119e-05,geloraco,2026-08-04T20:46:16.671108+00:00
1974011955179594061,seperti jual beli motor bekas komdigi wacana balik nama hp,0,0,1,Fri Oct 03 07:21:40 +0000 2025,7333.410186418889,0.9162907318741551,0.0842034251856289,0.0001363436151759957,8.529120407321206e-07,detikinet,2026-08-04T20:46:16.671108+00:00
1974004337706692695,breaking news 1 hari 1 kebijakan tolol komdigi mewacanakan jual beli hp bekas bakal mirip motor ada balik nama here we go,2,1,0,Fri Oct 03 06:51:23 +0000 2025,7333.914908641111,1.6094379124341003,0.14790085737675243,0.0004090026997403559,2.5585600532169995e-06,Sebelahkampus,2026-08-04T20:46:16.671108+00:00
1973925082839020004,komdigi sebut jual beli hp bekas bakal mirip motor ada balik nama,48,22,67,Fri Oct 03 01:36:28 +0000 2025,7339.163519752222,5.2652775124698366,0.4838577819029159,0.018664434331924072,0.0001167573615721075,CNNIndonesia,2026-08-04T20:46:16.671108+00:00
2073561345421934776,akun rasis separatis antek pengusaha sawit malaysia yg sering nyebar konten provokatif kembali nyebar hoaks tidak ada kebijakan resmi nasional atau daerah yg mewajibkan razia tilang pajak kendaraan di spbu atau menolak isi bbm kalau pajak mati pertamina,9,5,3,Sun Jul 05 00:15:24 +0000 2026,740.5221731455556,3.1986731175506815,0.2939451673772388,0.022925814784318013,0.00014341488193560727,kangdede78,2026-08-04T20:46:43.823324+00:00
2073025351287271846,ini di ntt kak di ntt lagi rame plat luar ntt dilarang isi bensin subsidi dan orang samsat atau bapenda jaga di spbu ngecek in motor plat luar ntt mau pajak hidup wajib pake pertamax plat ntt pajek mati langsung tilang di tempat,2,0,1,Fri Jul 03 12:45:33 +0000 2026,776.0196731455555,1.5040773967762742,0.13821865063919536,0.0038609061053181647,2.4152310330860132e-05,bukanomhao,2026-08-04T20:46:43.823324+00:00
2070753141037912273,klarifikasi hoax misleading content hoaks beli pertalite harus tunjukkan sntk telat pajak akan ditolak beredar di media sosial muncul narasi yang mengeklaim pembelian bahan bakar minyak bbm subsidi pertalite harus menunjukkan surat tanda nomor kendaraan stnk,3,1,0,Sat Jun 27 06:16:36 +0000 2026,926.5131691688889,1.791759469228055,0.164655473606283,0.004312607230778465,2.6977974944637872e-05,humaspoldajbr,2026-08-04T20:47:23.409008+00:00
2084096559940329905,jangan dikasih ide kak kebiasaan pemerintah tu nanti kek sepeda katanya mulai kena pajak,1,0,0,Mon Aug 03 01:58:35 +0000 2026,42.827881122777775,0.6931471805599453,0.06369743219112355,0.02281652624726798,0.0001427312158244832,selebretty,2026-08-04T20:48:15.372042+00:00
2076408227198345373,dalam unggahan yang viral tersebut disebutkan bahwa setelah pemerintah mengenakan pajak pada berbagai sektor kini giliran sepeda yang akan dikenai pajak selengkapnya di cekfakta hoaks literasidigital,50,0,4,Sun Jul 12 20:47:53 +0000 2026,552.0062144561111,4.04305126783455,0.3715401161555403,0.09764808891543779,0.0006108480450877804,PatroliFakta,2026-08-04T20:48:15.372042+00:00
2075342606377292047,dalam unggahan yang viral tersebut disebutkan bahwa setelah pemerintah mengenakan pajak pada berbagai sektor kini giliran sepeda yang akan dikenai pajak selengkapnya di cekfakta hoaks literasidigital,22,0,4,Thu Jul 09 22:13:30 +0000 2026,622.5792700116666,3.367295829986474,0.30944091502290544,0.041694779237150655,0.000260826142838659,PatroliFakta,2026-08-04T20:48:15.372042+00:00
2075068979480318051,orang udah susah payah pilih sepeda buat ngirit bbm dan pajak kendaraan eh jalan pintasnya langsung ditutup duluan pemerintah emang cepet banget notice kalo ada celah yang belum kena pungutan,2,0,0,Thu Jul 09 04:06:12 +0000 2026,640.7009366783333,1.0986122886681098,0.10095804141515946,0.0031167166598707087,1.949695380544769e-05,hanivblen,2026-08-04T20:48:15.372042+00:00
2074882730136158416,fix orde baru jilid 2 is real siap siap bayar pajak sepeda kayak zaman dulu lagi rakyat kecil yang cuma punya sepeda buat nyari nafkah dan antar anak sekolah pun mau diperas mau hidup hemat aja dipersulit negara kemenhub sehat logika pemerintah makin ajaib,1,0,0,Wed Jul 08 15:46:06 +0000 2026,653.0359366783333,0.6931471805599453,0.06369743219112355,0.0015289679724308758,9.564622383649858e-06,YudhaShanny2,2026-08-04T20:48:15.372042+00:00
2074837367630999557,tanda tanda pemerintah mulai bangkrut itu sudah nyata belum pernah ada selama hidup saya melihat di pom bensin ada rahazia pajak motor yang belum bayar tdk bisa bensin sekarang mulai lagi pajak sepeda nanti akan ada pajak pajak aneh berikutnya,3,0,0,Wed Jul 08 12:45:51 +0000 2026,656.0401033449999,1.3862943611198906,0.1273948643822471,0.004565931340761333,2.8562670959432815e-05,jakkari1,2026-08-04T20:48:15.372042+00:00
